Year,LocationAbbr,LocationDesc,GeographicLevel,DataSource,Class,Topic,Data_Value,Data_Value_Unit,Data_Value_Type,Data_Value_Footnote_Symbol,Data_Value_Footnote,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,TopicID,LocationID,Location 1
2014,IA,Cherokee County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,60.7,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,19035,"(42.739804, -95.634262)"
2014,IA,Chickasaw County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,58.8,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,19037,"(43.065746, -92.321513)"
2014,IA,Clarke County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,62.4,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,19039,"(41.031719, -93.789819)"
2014,IA,Clay County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,70.7,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,19041,"(43.082198, -95.159887)"
2014,IA,Clayton County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,73.4,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,19043,"(42.84771, -91.341333)"
2014,IA,Clinton County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,65.9,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,19045,"(41.89922, -90.536088)"
2014,IA,Crawford County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,65.6,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,19047,"(42.036222, -95.38797)"
2014,IA,Dallas County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,59.4,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,19049,"(41.684613, -94.046563)"
2014,IA,Davis County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,86,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,19051,"(40.749609, -92.416732)"
2014,IA,Decatur County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,42.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,19053,"(40.740367, -93.790375)"
2014,IA,Delaware County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,60.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,19055,"(42.471061, -91.36952)"
2014,IA,Des Moines County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,83,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,19057,"(40.920343, -91.187772)"
2014,IA,Dickinson County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,71.9,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,19059,"(43.376184, -95.159226)"
2014,IA,Dubuque County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,73.8,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,19061,"(42.47195, -90.882416)"
2014,IA,Emmet County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,57.1,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,19063,"(43.37597, -94.687903)"
2014,IA,Fayette County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,60.2,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,19065,"(42.863886, -91.849228)"
2014,IA,Floyd County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,54.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,19067,"(43.064227, -92.792706)"
2014,IA,Franklin County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,57,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,19069,"(42.731766, -93.263489)"
2014,IA,Fremont County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,75.8,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,19071,"(40.750622, -95.609517)"
2014,IA,Greene County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,61.8,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,19073,"(42.03342, -94.402748)"
2014,IA,Grundy County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,60.1,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,19075,"(42.399283, -92.796978)"
2014,IA,Guthrie County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,65.1,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,19077,"(41.682742, -94.510719)"
2014,IA,Hamilton County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,64,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,19079,"(42.383557, -93.712764)"
2014,IA,Hancock County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,53.8,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,19081,"(43.081252, -93.739065)"
2014,IA,Hardin County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,61.6,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,19083,"(42.380066, -93.246592)"
2014,IA,Harrison County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,65.4,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,19085,"(41.684942, -95.81986)"
2014,IA,Henry County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,81.8,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,19087,"(40.985943, -91.545736)"
2014,IA,Howard County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,63.4,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,19089,"(43.357654, -92.318209)"
2014,IA,Humboldt County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,60.1,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,19091,"(42.7797, -94.215341)"
2014,IA,Ida County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,65.4,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,19093,"(42.388229, -95.524016)"
2014,IA,Iowa County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,69.4,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,19095,"(41.684583, -92.067097)"
2014,IA,Jackson County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,72.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,19097,"(42.174174, -90.575472)"
2014,IA,Jasper County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,66.6,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,19099,"(41.686764, -93.055929)"
2014,IA,Jefferson County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,83.1,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,19101,"(41.030109, -91.950259)"
2014,IA,Johnson County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,58.1,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,19103,"(41.668732, -91.59111)"
2014,IA,Jones County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,61.8,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,19105,"(42.122537, -91.134088)"
2014,IA,Keokuk County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,84.8,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,19107,"(41.336032, -92.1791)"
2014,IA,Kossuth County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,55.5,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,19109,"(43.205795, -94.216058)"
2014,IA,Lee County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,79.6,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,19111,"(40.640899, -91.485269)"
2014,IA,Linn County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,56.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,19113,"(42.075201, -91.602636)"
2014,IA,Louisa County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,68.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,19115,"(41.219194, -91.261748)"
2014,IA,Lucas County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,81.8,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,19117,"(41.030249, -93.330831)"
2014,IA,Lyon County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,66.7,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,19119,"(43.381024, -96.214588)"
2014,IA,Madison County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,50.2,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,19121,"(41.334159, -94.024822)"
2014,IA,Mahaska County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,82.2,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,19123,"(41.334482, -92.643022)"
2014,IA,Marion County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,71.2,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,19125,"(41.334786, -93.101922)"
2014,IA,Marshall County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,67,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,19127,"(42.034982, -93.005483)"
2014,IA,Mills County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,67.6,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,19129,"(41.036179, -95.625651)"
2014,IA,Mitchell County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,55.7,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,19131,"(43.35741, -92.793387)"
2014,IA,Monona County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,64.5,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,19133,"(42.048892, -95.965149)"
2014,IA,Monroe County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,88.4,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,19135,"(41.03071, -92.870644)"
2014,IA,Montgomery County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,66.8,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,19137,"(41.033966, -95.164162)"
2014,IA,Muscatine County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,65.6,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,19139,"(41.483475, -91.11111)"
2014,IA,O'Brien County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,70.4,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,19141,"(43.085562, -95.634828)"
2014,IA,Osceola County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,68.6,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,19143,"(43.377203, -95.632236)"
2014,IA,Page County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,69.4,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,19145,"(40.743124, -95.15687)"
2014,IA,Palo Alto County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,64.1,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,19147,"(43.081546, -94.687903)"
2014,IA,Plymouth County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,48.6,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,19149,"(42.742756, -96.221176)"
2014,IA,Pocahontas County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,65.2,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,19151,"(42.734856, -94.686668)"
2014,IA,Polk County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,63.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,19153,"(41.682521, -93.578075)"
2014,IA,Pottawattamie County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,69.8,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,19155,"(41.339753, -95.549403)"
2014,IA,Poweshiek County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,72.9,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,19157,"(41.68675, -92.532929)"
2014,IA,Ringgold County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,38,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,19159,"(40.736996, -94.251196)"
2014,IA,Sac County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,68.5,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,19161,"(42.386016, -95.114313)"
2014,IA,Scott County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,67.1,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,19163,"(41.637571, -90.624373)"
2014,IA,Shelby County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,65.5,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,19165,"(41.685325, -95.316567)"
2014,IA,Sioux County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,59.1,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,19167,"(43.086695, -96.185568)"
2014,IA,Story County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,64.2,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,19169,"(42.034374, -93.470614)"
2014,IA,Tama County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,68.8,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,19171,"(42.077507, -92.539598)"
2014,IA,Taylor County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,47.8,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,19173,"(40.740686, -94.707012)"
2014,IA,Union County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,17.2,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,19175,"(41.030478, -94.249979)"
2014,IA,Van Buren County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,86.8,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,19177,"(40.752615, -91.95319)"
2014,IA,Wapello County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,84.9,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,19179,"(41.030872, -92.412182)"
2014,IA,Warren County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,53.4,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,19181,"(41.332049, -93.566987)"
2014,IA,Washington County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,63.4,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,19183,"(41.333318, -91.71524)"
2014,IA,Wayne County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,79.7,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,19185,"(40.742005, -93.331474)"
2014,IA,Webster County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,60.6,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,19187,"(42.428604, -94.190053)"
2014,IA,Winnebago County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,57.2,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,19189,"(43.375754, -93.73907)"
2014,IA,Winneshiek County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,64.6,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,19191,"(43.292319, -91.845015)"
2014,IA,Woodbury County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,56.8,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,19193,"(42.390458, -96.05177)"
